Name,Address,lat,long,Price,url
海洋花園 紫蘭苑 中層 C ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,888,http://www.malimalihome.net/residential/2878974
花城(百佳) 01,氹仔哥英布拉街105-175號,22.1569825524,113.5564363003,980,http://www.malimalihome.net/residential/911656
花城(永亨) 02,氹仔埃武拉街278-366號,22.1569229331,113.5580456257,1058,http://www.malimalihome.net/residential/2639783
麗駿軒 中層 ,氹仔埃武拉街,22.1583339174,113.5584104061,750,http://www.malimalihome.net/residential/2474502
葡京花園 富景臺 低層A ,氹仔七潭公路495-501號,22.1582643621,113.5458254814,860,http://www.malimalihome.net/residential/2691880
南貴花園 01 中層,氹仔廣東大馬路71-109號,22.1583438538,113.5491299629,568,http://www.malimalihome.net/residential/2955776
海灣花園 海濤閣 高層 ,氹仔海灣圍10-74號,22.1621892106,113.5609424114,488,http://www.malimalihome.net/residential/2940474
寶龍花園 銀龍閣 中層 ,氹仔基馬拉斯大馬路504-520號,22.1589797857,113.5575413704,728,http://www.malimalihome.net/residential/2925670
雍景灣 03座 高層I,氹仔氹仔孫逸仙博士大馬路42E地段,22.1570421718,113.5591614246,1100,http://www.malimalihome.net/residential/2327383
寶龍花園 銀龍閣 高層AL ,氹仔基馬拉斯大馬路504-520號,22.1589797857,113.5575413704,780,http://www.malimalihome.net/residential/2544362
濠庭都會 16,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,858,http://www.malimalihome.net/residential/2907697
利民大廈 高層H ,氹仔大連街398-436號,22.1585823286,113.558152914,558,http://www.malimalihome.net/residential/2435372
百利寶花園 03,氹仔澳門氹仔孫逸仙博士大馬路42C地段,22.157866903,113.5588181019,1288,http://www.malimalihome.net/residential/2538692
新世界花園 02座 高層F,氹仔埃武拉街389-427號,22.1580556962,113.5580778122,580,http://www.malimalihome.net/residential/2948546
泉鴻花園 福苑 高層K ,氹仔孫逸仙博士大馬路602-708號,22.1621097211,113.555867672,768,http://www.malimalihome.net/residential/2948572
葡京花園 麗景臺 低層 ,氹仔七潭公路495-501號,22.1582643621,113.5458254814,518,http://www.malimalihome.net/residential/2937017
海灣花園 海城閣 高層AV ,氹仔海灣圍10-74號,22.1621892106,113.5609424114,475,http://www.malimalihome.net/residential/2811011
南貴花園 1 中層 J,氹仔廣東大馬路71-109號,22.1583438538,113.5491299629,560,http://www.malimalihome.net/residential/2939297
鴻發花園 02 高層L,氹仔廣東大馬路775-827A,22.1616526555,113.554033041,760,http://www.malimalihome.net/residential/2682393
星河灣 高層B ,氹仔,22.1571812834,113.5473918915,2680,http://www.malimalihome.net/residential/2926581
濠庭都會 11,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1380,http://www.malimalihome.net/residential/2231174
海灣花園 海城閣 高層AV ,氹仔氹仔北安灣私家地,22.1621892106,113.5609424114,478,http://www.malimalihome.net/residential/1582310
利萊德海濱花園大廈 高層K ,氹仔海洋花園大馬路83-147號,22.1573402679,113.5419845581,838,http://www.malimalihome.net/residential/2928422
利萊德海濱花園大廈 利德 高層K ,氹仔海洋花園大馬路83-147號,22.1573402679,113.5419845581,838,http://www.malimalihome.net/residential/2924453
濠庭都會 11,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1400,http://www.malimalihome.net/residential/2871149
濠景花園 27,氹仔基馬拉斯大馬路95-179號,22.1585028371,113.5536575317,1288,http://www.malimalihome.net/residential/2866249
雄昌花園 03座 低層X,氹仔杭州街10-50號,22.1607285836,113.5555136204,730,http://www.malimalihome.net/residential/2859936
寶龍花園 銀龍閣 中層 AG ,氹仔基馬拉斯大馬路504-520號,22.1589797857,113.5575413704,780,http://www.malimalihome.net/residential/2733348
華寶花園 01座 高層E,氹仔基馬拉斯大馬路30-68號,22.1562472455,113.5543978214,788,http://www.malimalihome.net/residential/2957263
南貴花園 低層I ,氹仔廣東大馬路71-109號,22.1583438538,113.5491299629,598,http://www.malimalihome.net/residential/2926153
樂駿盈軒 01座 中層 D,氹仔沙維斯街62-80號,22.1575688079,113.5515868664,618,http://www.malimalihome.net/residential/2950983
悅景峰 01 高層E,氹仔廣東大馬路151-183號,22.1586518837,113.5495269299,1150,http://www.malimalihome.net/residential/2857894
海怡花園 02座 低層N,氹仔杭州街52-90號,22.1612055247,113.5557281971,568,http://www.malimalihome.net/residential/2676325
百利寶花園 01,氹仔澳門仔孫逸仙博士大馬路42C地段,22.157866903,113.5588181019,880,http://www.malimalihome.net/residential/2956276
利民大廈 高層B ,氹仔大連街412號,22.1585823286,113.558152914,368,http://www.malimalihome.net/residential/2749678
泉澧花園 低層B ,氹仔孫逸仙博士大馬路614號,22.161672528,113.5561680794,998,http://www.malimalihome.net/residential/1839102
海洋花園 慧苑 中層 B ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,2250,http://www.malimalihome.net/residential/2672265
海洋花園 芙蓉苑 高層 ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,900,http://www.malimalihome.net/residential/2957212
樂駿盈軒 01座 高層D,氹仔沙維斯街62-80號,22.1575688079,113.5515868664,1380,http://www.malimalihome.net/residential/2953016
海洋花園 牡丹苑 高層O ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,1180,http://www.malimalihome.net/residential/2942836
海洋花園 麗花苑 高層C ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,1080,http://www.malimalihome.net/residential/2942435
創福豪庭 03,氹仔亞利雅架圓形地,22.1569527428,113.5606849194,698,http://www.malimalihome.net/residential/2942672
金利達花園 03,氹仔佛山街150號,22.1577377286,113.5529494286,750,http://www.malimalihome.net/residential/2945037
濠庭都會 08,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,918,http://www.malimalihome.net/residential/2944682
華寶花園 05座 高層X,氹仔基馬拉斯大馬路30-68號,22.1562472455,113.5543978214,738,http://www.malimalihome.net/residential/2948895
海洋花園 芙蓉苑 高層X ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,950,http://www.malimalihome.net/residential/2948877
新世界花園 2座 高層F,氹仔埃武拉街389-427號,22.1580556962,113.5580778122,580,http://www.malimalihome.net/residential/2948301
南新花園 01座 低層D,氹仔廣東大馬路46-78H,22.1578370935,113.5498702526,780,http://www.malimalihome.net/residential/2957208
金利達花園 01,氹仔佛山街150號,22.1577377286,113.5529494286,630,http://www.malimalihome.net/residential/2954868
雍景灣 03座 高層I,氹仔氹仔孫逸仙博士大馬路42E地段,22.1570421718,113.5591614246,1150,http://www.malimalihome.net/residential/2903850
華寶花園 06 高層A,氹仔基馬拉斯大馬路30-68號,22.1562472455,113.5543978214,788,http://www.malimalihome.net/residential/2458203
萬國華庭 01座 高層G,氹仔埃武拉街384-434號,22.1576483,113.5584425926,668,http://www.malimalihome.net/residential/2238941
美景花園 03,氹仔基馬拉斯大馬路21A-67號,22.1570719814,113.5538291931,998,http://www.malimalihome.net/residential/2957176
濠庭都會 04,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,998,http://www.malimalihome.net/residential/2263577
凱旋居 怡景臺 高層E ,氹仔柯維納馬路,22.1576781095,113.5480570793,838,http://www.malimalihome.net/residential/2790875
華寶花園 01座 高層E,氹仔基馬拉斯大馬路30-68號,22.1562472455,113.5543978214,780,http://www.malimalihome.net/residential/2871030
雄昌花園 02座 低層K,氹仔杭州街10-50號,22.1607285836,113.5555136204,598,http://www.malimalihome.net/residential/2562238
雄昌花園 03座 高層W,氹仔杭州街10-50號,22.1607285836,113.5555136204,618,http://www.malimalihome.net/residential/2831017
華寶花園 04座 高層T,氹仔基馬拉斯大馬路30-68號,22.1562472455,113.5543978214,728,http://www.malimalihome.net/residential/1786759
濠庭都會 11,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1650,http://www.malimalihome.net/residential/2768379
雍景灣 03座 高層I,氹仔氹仔孫逸仙博士大馬路42E地段,22.1570421718,113.5591614246,1100,http://www.malimalihome.net/residential/2875772
美景花園 03,氹仔基馬拉斯大馬路21A-67號,22.1570719814,113.5538291931,870,http://www.malimalihome.net/residential/2947987
樂駿盈軒 01座 低層I,氹仔沙維斯街62-80號,22.1575688079,113.5515868664,348,http://www.malimalihome.net/residential/2823739
大潭山壹號 04,氹仔氹仔大潭山壹號,22.1524017263,113.5640108585,1668,http://www.malimalihome.net/residential/2823628
大潭山壹號 03,氹仔氹仔大潭山壹號,22.1524017263,113.5640108585,1675,http://www.malimalihome.net/residential/2823543
聚龍明珠 06,氹仔氹仔東北馬路,22.1652296509,113.5595583916,1950,http://www.malimalihome.net/residential/1927743
海逸庭園 12座 中層 C,氹仔澳門氹仔北安大馬路毗鄰觀音岩古廟面積13112平方米地段,22.1654383062,113.5565328598,1568,http://www.malimalihome.net/residential/2895691
寶龍花園 金龍閣 低層B ,氹仔基馬拉斯大馬路504-520號,22.1589797857,113.5575413704,9000,http://www.malimalihome.net/residential/1618427
鴻發花園 02座 高層I,氹仔廣東大馬路775-827A,22.1616526555,113.554033041,15800,http://www.malimalihome.net/residential/2768498
中福花園 旭園 中層 E ,氹仔永樂圍27-31號,22.163381548,113.5562002659,850,http://www.malimalihome.net/residential/2929348
名門世家 09座 高層C,氹仔氹仔柯维纳马路,22.1571812834,113.5473918915,1468,http://www.malimalihome.net/residential/2781598
名門世家 09座 高層B,氹仔氹仔柯维纳马路,22.1571812834,113.5473918915,1468,http://www.malimalihome.net/residential/2781591
新世界花園 02 中層 F,氹仔埃武拉街389-427號,22.1580556962,113.5580778122,595,http://www.malimalihome.net/residential/2696321
濠景花園 32,氹仔基馬拉斯大馬路95-179號,22.1585028371,113.5536575317,728,http://www.malimalihome.net/residential/2905546
海灣花園 海城閣 高層 ,氹仔海灣圍10-74號,22.1621892106,113.5609424114,488,http://www.malimalihome.net/residential/2188189
美景花園 07,氹仔基馬拉斯大馬路21A-67號,22.1570719814,113.5538291931,455,http://www.malimalihome.net/residential/2957026
海明灣畔 01,氹仔氹仔北安馬路,22.1647725955,113.5613501072,4680,http://www.malimalihome.net/residential/1837488
海怡花園 01座 中層 B,氹仔杭州街52-90號,22.1612055247,113.5557281971,630,http://www.malimalihome.net/residential/1837435
濠庭都會 12,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1050,http://www.malimalihome.net/residential/2951371
濠景花園 32,氹仔基馬拉斯大馬路95-179號,22.1585028371,113.5536575317,768,http://www.malimalihome.net/residential/2674489
南貴花園 1 中層 J,氹仔廣東大馬路71-109號,22.1583438538,113.5491299629,560,http://www.malimalihome.net/residential/2956982
樂駿盈軒 01座 高層AD,氹仔沙維斯街62-80號,22.1575688079,113.5515868664,680,http://www.malimalihome.net/residential/2956972
南新花園 01 中層 J,氹仔廣東大馬路46-78H,22.1578370935,113.5498702526,580,http://www.malimalihome.net/residential/2955174
濠庭都會 13,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1230,http://www.malimalihome.net/residential/2366211
濠景花園 20,氹仔基馬拉斯大馬路95-179號,22.1585028371,113.5536575317,618,http://www.malimalihome.net/residential/1577233
濠景花園 25,氹仔基馬拉斯大馬路95-179號,22.1585028371,113.5536575317,1600,http://www.malimalihome.net/residential/2845861
葡京花園 勝景臺 中層 C ,氹仔七潭公路495-501號,22.1582643621,113.5458254814,950,http://www.malimalihome.net/residential/2841722
金利達花園 03,氹仔佛山街150號,22.1577377286,113.5529494286,650,http://www.malimalihome.net/residential/2898066
葡京花園 勝景臺 中層 ,氹仔七潭公路495-501號,22.1582643621,113.5458254814,1550,http://www.malimalihome.net/residential/2807749
百利寶花園 01,氹仔澳門仔孫逸仙博士大馬路42C地段,22.157866903,113.5588181019,1095,http://www.malimalihome.net/residential/2842409
名門世家 10座 高層B,氹仔氹仔柯维纳马路,22.1571812834,113.5473918915,43800,http://www.malimalihome.net/residential/2883044
南貴花園 01 中層 J,氹仔廣東大馬路71-109號,22.1583438538,113.5491299629,560,http://www.malimalihome.net/residential/2956929
南貴花園 1座 中層 J,氹仔廣東大馬路71-109號,22.1583438538,113.5491299629,570,http://www.malimalihome.net/residential/2956922
海灣花園 海峯閣 高層A ,氹仔海灣圍10-74號,22.1621892106,113.5609424114,490,http://www.malimalihome.net/residential/2695070
利萊德海濱花園大廈 利萊 低層    ,氹仔海洋花園大馬路83-147號,22.1573402679,113.5419845581,738,http://www.malimalihome.net/residential/2935660
萬國華庭 01座 高層A,氹仔埃武拉街384-434號,22.1576483,113.5584425926,788,http://www.malimalihome.net/residential/2892450
南新花園 高層E ,氹仔廣東大馬路46-78H,22.1578370935,113.5498702526,999,http://www.malimalihome.net/residential/2895186
南貴花園 1座 低層I,氹仔廣東大馬路71-109號,22.1583438538,113.5491299629,598,http://www.malimalihome.net/residential/2936306
南貴花園 1 中層 J,氹仔廣東大馬路71-109號,22.1583438538,113.5491299629,580,http://www.malimalihome.net/residential/2955539
海洋花園 海蘭苑 高層D ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,2162,http://www.malimalihome.net/residential/2441113
海洋花園 海蘭苑 高層C ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,2169,http://www.malimalihome.net/residential/2221330
濠庭都會 07,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1380,http://www.malimalihome.net/residential/2956877
凱旋居 怡景臺 高層E ,氹仔柯維納馬路,22.1576781095,113.5480570793,808,http://www.malimalihome.net/residential/1841557
海洋花園 桂苑 中層 GG ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,968,http://www.malimalihome.net/residential/2947176
華寶花園 05座 低層Y,氹仔基馬拉斯大馬路30-68號,22.1562472455,113.5543978214,923,http://www.malimalihome.net/residential/2950025
美景花園 03,氹仔基馬拉斯大馬路21A-67號,22.1570719814,113.5538291931,998,http://www.malimalihome.net/residential/864731
美景花園 03,氹仔基馬拉斯大馬路21A-67號,22.1570719814,113.5538291931,1188,http://www.malimalihome.net/residential/1562558
曼克頓 01座 中層,氹仔孫逸仙博士大馬路,22.1572905853,113.5591721535,1959,http://www.malimalihome.net/residential/1133355
濠庭都會 高層 ,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1099,http://www.malimalihome.net/residential/2956803
濠景花園 31,氹仔基馬拉斯大馬路95-179號,22.1585028371,113.5536575317,1360,http://www.malimalihome.net/residential/2364090
金利達花園 03,氹仔佛山街150號,22.1577377286,113.5529494286,648,http://www.malimalihome.net/residential/2633348
美景花園 05,氹仔基馬拉斯大馬路21A-67號,22.1570719814,113.5538291931,1080,http://www.malimalihome.net/residential/1787972
濠庭都會 12,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1100,http://www.malimalihome.net/residential/2441185
美景花園 06,氹仔基馬拉斯大馬路21A-67號,22.1570719814,113.5538291931,1500,http://www.malimalihome.net/residential/1580502
海洋花園 牡丹苑 中層 E ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,1080,http://www.malimalihome.net/residential/2782292
南貴花園 4 低層K,氹仔廣東大馬路71-109號,22.1583438538,113.5491299629,408,http://www.malimalihome.net/residential/2829259
雄昌花園 低層 ,氹仔杭州街10-50號,22.1607285836,113.5555136204,738,http://www.malimalihome.net/residential/2951516
百達花園 01座 低層J,氹仔廣東大馬路115-147號,22.1584829642,113.5492479801,608,http://www.malimalihome.net/residential/2440248
百達花園 01座 低層E,氹仔廣東大馬路115-147號,22.1584829642,113.5492479801,588,http://www.malimalihome.net/residential/2864346
百達花園 01座 低層E,氹仔廣東大馬路115-147號,22.1584829642,113.5492479801,590,http://www.malimalihome.net/residential/2863392
南新花園 01座 高層B,氹仔廣東大馬路46-78H,22.1578370935,113.5498702526,688,http://www.malimalihome.net/residential/2136923
南新花園 06座 高層H,氹仔廣東大馬路46-78H,22.1578370935,113.5498702526,660,http://www.malimalihome.net/residential/2069219
海怡花園 01座 高層I,氹仔杭州街52-90號,22.1612055247,113.5557281971,710,http://www.malimalihome.net/residential/2117970
鴻發花園 01座 低層T,氹仔廣東大馬路775-827A,22.1616526555,113.554033041,698,http://www.malimalihome.net/residential/2773845
鴻發花園 01座 低層G,氹仔廣東大馬路775-827A,22.1616526555,113.554033041,788,http://www.malimalihome.net/residential/2897537
南貴花園 低層J ,氹仔廣東大馬路71-109號,22.1583438538,113.5491299629,588,http://www.malimalihome.net/residential/2437462
泉福新邨 低層O ,氹仔地堡街175-343號,22.1536040834,113.5554492474,810,http://www.malimalihome.net/residential/2073906
麗駿軒 低層G ,氹仔埃武拉街,22.1583339174,113.5584104061,738,http://www.malimalihome.net/residential/2458720
泉福新邨 中層 ,氹仔地堡街175-343號,22.1536040834,113.5554492474,678,http://www.malimalihome.net/residential/2874806
泉鴻花園 福苑 高層 ,氹仔孫逸仙博士大馬路602-708號,22.1621097211,113.555867672,768,http://www.malimalihome.net/residential/2892581
濠景花園 20,氹仔基馬拉斯大馬路95-179號,22.1585028371,113.5536575317,758,http://www.malimalihome.net/residential/1157851
利萊德海濱花園大廈 利德 ,氹仔海洋花園大馬路83-147號,22.1573402679,113.5419845581,838,http://www.malimalihome.net/residential/2927838
濠庭都會 11,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1650,http://www.malimalihome.net/residential/2756244
創福豪庭 01,氹仔亞利雅架圓形地,22.1569527428,113.5606849194,640,http://www.malimalihome.net/residential/2944157
中福花園 麗怡閣 高層B ,氹仔永樂圍27-31號,22.163381548,113.5562002659,19000,http://www.malimalihome.net/residential/1315384
濠庭都會 11,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1570,http://www.malimalihome.net/residential/2784234
華寶花園 04座 高層,氹仔基馬拉斯大馬路30-68號,22.1562472455,113.5543978214,728,http://www.malimalihome.net/residential/2915713
桃園 低層  ,氹仔菜園路2-84號,22.1611459072,113.5581207275,358,http://www.malimalihome.net/residential/2722098
新世界花園 高層F ,氹仔埃武拉街389-427號,22.1580556962,113.5580778122,580,http://www.malimalihome.net/residential/2956755
海洋花園 楊苑 中層 D ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,780,http://www.malimalihome.net/residential/2854888
桃園 1 低層C,氹仔菜園路2-84號,22.1611459072,113.5581207275,378,http://www.malimalihome.net/residential/2850827
利民大廈 高層E ,氹仔大連街398-436號,22.1585823286,113.558152914,388,http://www.malimalihome.net/residential/2712077
海洋花園 紫蘭苑 中層 C ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,890,http://www.malimalihome.net/residential/2934915
濠庭都會 09,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1780,http://www.malimalihome.net/residential/1777491
鴻發花園 02 低層L,氹仔廣東大馬路775-827A,22.1616526555,113.554033041,750,http://www.malimalihome.net/residential/2879047
華寶花園 01座 高層E,氹仔基馬拉斯大馬路30-68號,22.1562472455,113.5543978214,780,http://www.malimalihome.net/residential/2899021
南貴花園 中層 J ,氹仔廣東大馬路71-109號,22.1583438538,113.5491299629,580,http://www.malimalihome.net/residential/2956739
鴻發花園 03座 高層M,氹仔廣東大馬路775-827A,22.1616526555,113.554033041,830,http://www.malimalihome.net/residential/2577121
大潭山壹號 05 中層 T,氹仔氹仔大潭山壹號,22.1524017263,113.5640108585,2784,http://www.malimalihome.net/residential/855122
樂駿盈軒 01座 中層 C,氹仔沙維斯街62-80號,22.1575688079,113.5515868664,390,http://www.malimalihome.net/residential/2951017
大潭山壹號 06,氹仔氹仔大潭山壹號,22.1524017263,113.5640108585,1550,http://www.malimalihome.net/residential/2930229
大潭山壹號 04,氹仔氹仔大潭山壹號,22.1524017263,113.5640108585,2560,http://www.malimalihome.net/residential/2930210
大潭山壹號 04,氹仔氹仔大潭山壹號,22.1524017263,113.5640108585,2380,http://www.malimalihome.net/residential/2930231
濠庭都會 04,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1198,http://www.malimalihome.net/residential/1790741
泉裕豪庭 低層B ,氹仔波爾圖街,22.1589201672,113.5586464405,1280,http://www.malimalihome.net/residential/2507315
泉裕豪庭 中層 ， ,氹仔波爾圖街,22.1589201672,113.5586464405,1380,http://www.malimalihome.net/residential/2773206
利萊德海濱花園大廈 利萊 高層K ,氹仔海洋花園大馬路83-147號,22.1573402679,113.5419845581,878,http://www.malimalihome.net/residential/2779469
泉福新邨 低層AC ,氹仔地堡街175-343號,22.1536040834,113.5554492474,688,http://www.malimalihome.net/residential/2772378
鴻發花園 02座 高層,氹仔廣東大馬路775-827A,22.1616526555,113.554033041,760,http://www.malimalihome.net/residential/2519672
美景花園 05,氹仔基馬拉斯大馬路21A-67號,22.1570719814,113.5538291931,1080,http://www.malimalihome.net/residential/2350178
濠庭都會 13,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1380,http://www.malimalihome.net/residential/2883441
花城(百佳) 01,氹仔哥英布拉街105-175號,22.1569825524,113.5564363003,850,http://www.malimalihome.net/residential/2956717
美景花園 03,氹仔基馬拉斯大馬路21A-67號,22.1570719814,113.5538291931,998,http://www.malimalihome.net/residential/413869
華寶花園 01座 高層,氹仔基馬拉斯大馬路30-68號,22.1562472455,113.5543978214,760,http://www.malimalihome.net/residential/2426410
美景花園 05,氹仔基馬拉斯大馬路21A-67號,22.1570719814,113.5538291931,1100,http://www.malimalihome.net/residential/2935266
南貴花園 ,氹仔廣東大馬路71-109號,22.1583438538,113.5491299629,518,http://www.malimalihome.net/residential/2956137
濠庭都會 09,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1441,http://www.malimalihome.net/residential/2213966
雍景灣 01座 高層A,氹仔氹仔孫逸仙博士大馬路42E地段,22.1570421718,113.5591614246,1030,http://www.malimalihome.net/residential/1898171
曼克頓 01座 高層E,氹仔孫逸仙博士大馬路,22.1572905853,113.5591721535,1370,http://www.malimalihome.net/residential/1857060
樂駿盈軒 01座 中層 A,氹仔沙維斯街62-80號,22.1575688079,113.5515868664,868,http://www.malimalihome.net/residential/1815061
雍景灣 03座 高層,氹仔氹仔孫逸仙博士大馬路42E地段,22.1570421718,113.5591614246,1100,http://www.malimalihome.net/residential/2903680
雍景灣 01座 高層,氹仔氹仔孫逸仙博士大馬路42E地段,22.1570421718,113.5591614246,1030,http://www.malimalihome.net/residential/1989507
南貴花園 低層R ,氹仔廣東大馬路71-109號,22.1583438538,113.5491299629,498,http://www.malimalihome.net/residential/2678949
濠庭都會 11,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1340,http://www.malimalihome.net/residential/2917816
海洋花園 玫瑰苑 中層 A ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,41000,http://www.malimalihome.net/residential/1834303
泉鴻花園 福苑 高層 ,氹仔孫逸仙博士大馬路602-708號,22.1621097211,113.555867672,768,http://www.malimalihome.net/residential/790690
樂駿盈軒 01座 高層F,氹仔沙維斯街62-80號,22.1575688079,113.5515868664,380,http://www.malimalihome.net/residential/2929110
海灣花園 海濤閣 高層P ,氹仔海灣圍10-74號,22.1621892106,113.5609424114,488,http://www.malimalihome.net/residential/2929005
寶龍花園 寶龍閣 低層 ,氹仔基馬拉斯大馬路504-520號,22.1589797857,113.5575413704,648,http://www.malimalihome.net/residential/2776083
寶龍花園 高層 ,氹仔基馬拉斯大馬路504-520號,22.1589797857,113.5575413704,698,http://www.malimalihome.net/residential/2902275
濠庭都會 14,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1188,http://www.malimalihome.net/residential/2835096
鴻發花園 01,氹仔廣東大馬路775-827A,22.1616526555,113.554033041,700,http://www.malimalihome.net/residential/2899961
大潭山壹號 04,氹仔澳門氹仔昔日新瞭望臺馬路一號,22.1524017263,113.5640108585,2345,http://www.malimalihome.net/residential/2846315
雍景灣 02座 高層I,氹仔氹仔孫逸仙博士大馬路42E地段,22.1570421718,113.5591614246,1100,http://www.malimalihome.net/residential/2946259
雍景灣 01座 高層A,氹仔氹仔孫逸仙博士大馬路42E地段,22.1570421718,113.5591614246,1030,http://www.malimalihome.net/residential/2951619
美景花園 03,氹仔基馬拉斯大馬路21A-67號,22.1570719814,113.5538291931,998,http://www.malimalihome.net/residential/2946301
泉鴻花園 福苑 高層G ,氹仔孫逸仙博士大馬路602-708號,22.1621097211,113.555867672,820,http://www.malimalihome.net/residential/2817563
寶龍花園 金龍閣 高層B ,氹仔基馬拉斯大馬路504-520號,22.1589797857,113.5575413704,650,http://www.malimalihome.net/residential/2777797
寶龍花園 金龍閣 中層 ,氹仔基馬拉斯大馬路504-520號,22.1589797857,113.5575413704,676,http://www.malimalihome.net/residential/2912862
百利寶花園 01,氹仔澳門氹仔孫逸仙博士大馬路42C地段,22.157866903,113.5588181019,1028,http://www.malimalihome.net/residential/2844785
雍景灣 03座 高層I,氹仔氹仔孫逸仙博士大馬路42E地段,22.1570421718,113.5591614246,1100,http://www.malimalihome.net/residential/2909990
雍景灣 01座 高層A,氹仔氹仔孫逸仙博士大馬路42E地段,22.1570421718,113.5591614246,1030,http://www.malimalihome.net/residential/2354051
至尊花城 中層 H ,氹仔基馬拉斯大馬路,22.1569328697,113.5550200939,25800,http://www.malimalihome.net/residential/2696479
海洋花園 雅蘭苑 高層F ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,828,http://www.malimalihome.net/residential/2916570
海洋花園 紅棉苑 高層U ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,818,http://www.malimalihome.net/residential/2956286
麗駿軒 中層 F ,氹仔埃武拉街,22.1583339174,113.5584104061,750,http://www.malimalihome.net/residential/2946785
濠景花園 28,氹仔基馬拉斯大馬路95-179號,22.1585028371,113.5536575317,890,http://www.malimalihome.net/residential/2943211
創福豪庭 01,氹仔亞利雅架圓形地,22.1569527428,113.5606849194,638,http://www.malimalihome.net/residential/2902252
海洋花園 紫蘭苑 中層 C ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,888,http://www.malimalihome.net/residential/2882599
海洋花園 紫鵑苑 高層P ,氹仔海洋花園大馬路1441A,22.1606789022,113.5443878174,900,http://www.malimalihome.net/residential/2919472
海茵怡居 02座 中層 K,氹仔氹仔美副將大馬路,22.1579993335,113.5599413652,900,http://www.malimalihome.net/residential/2852252
百利寶花園 01,氹仔澳門仔孫逸仙博士大馬路42C地段,22.157866903,113.5588181019,1000,http://www.malimalihome.net/residential/2933934
濠庭都會 12,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1072,http://www.malimalihome.net/residential/2459489
濠庭都會 10,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1098,http://www.malimalihome.net/residential/2946786
濠庭都會 15,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1384,http://www.malimalihome.net/residential/2955049
濠庭都會 15,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,1243,http://www.malimalihome.net/residential/2779516
濠庭都會 12,氹仔氹仔BT19/25/30地段,22.1602019593,113.5551059246,840,http://www.malimalihome.net/residential/2451528
海明灣畔 01,氹仔氹仔北安馬路,22.1647725955,113.5613501072,4680,http://www.malimalihome.net/residential/1927835
金利達花園 03,氹仔佛山街150號,22.1577377286,113.5529494286,750,http://www.malimalihome.net/residential/2956279
金利達花園 02,氹仔佛山街150號,22.1577377286,113.5529494286,630,http://www.malimalihome.net/residential/2756255
花城(永亨) 02,氹仔埃武拉街278-366號,22.1569229331,113.5580456257,1058,http://www.malimalihome.net/residential/2637580
利民大廈 高層L ,氹仔大連街398-436號,22.1585823286,113.558152914,550,http://www.malimalihome.net/residential/2940385
花城(永亨) 05,氹仔埃武拉街278-366號,22.1569229331,113.5580456257,818,http://www.malimalihome.net/residential/2720568
金利達花園 01,氹仔佛山街150號,22.1577377286,113.5529494286,758,http://www.malimalihome.net/residential/2725677
金利達花園 02,氹仔佛山街150號,22.1577377286,113.5529494286,788,http://www.malimalihome.net/residential/2907291
